pair,2017Q2,2017Q3,2017Q4,2018Q1,2018Q2
"('GHL', 'CAG')",,False,False,False,False
"('JRS', 'NIM')",,False,False,False,False
"('GGT', 'BKK')",,False,False,False,False
"('CRM', 'HON')",,False,False,False,False
"('NBB', 'NKX')",,False,False,False,False
"('DHG', 'KMM')",,False,False,False,False
"('BCDA', 'WISH')",,False,False,False,False
"('JRO', 'NMZ')",,False,False,False,False
"('NRK', 'NXR')",,False,False,False,False
"('NOM', 'NUO')",,False,False,False,False
"('CTSH', 'GE')",,False,False,False,False
"('AIT', 'WTS')",,False,False,False,False
"('NIQ', 'NUW')",,False,False,False,False
"('NTX', 'JMLP')",,False,False,False,False
"('NNY', 'JSD')",,True,False,False,False
"('NZF', 'JDD')",,False,False,False,False
"('NUV', 'BXMX')",,False,False,False,False
"('HTD', 'HPF')",,False,False,False,False
"('LNC', 'LNCE')",,False,False,False,DISSOLVED
"('NVG', 'NMI')",,False,False,False,False
"('JLS', 'NUV')",,False,False,False,False
"('NXQ', 'JCO')",,False,False,False,True
"('JMLP', 'NCB')",,False,False,False,False
"('EXP', 'FPH')",,False,False,False,False
"('JTD', 'JPT')",,False,False,False,False
"('NMY', 'NID')",,False,False,False,False
"('CDW', 'NTRS')",,False,False,False,False
"('EML', 'MFIN')",,False,False,False,False
"('NCA', 'NBB')",,False,False,False,False
"('NMY', 'NIQ')",,False,True,False,False
"('NIM', 'NRK')",,False,False,False,False
"('NID', 'NIM')",,False,False,False,False
"('QQQX', 'NMT')",,False,False,False,False
"('BXMX', 'NXJ')",,False,False,True,False
"('ODP', 'DRI')",,False,True,False,False
"('EFF', 'EMI')",,True,False,False,False
"('JHB', 'JPI')",,False,False,False,False
"('NCA', 'NID')",,False,False,False,False
"('IRTC', 'ISRG')",,False,False,False,False
"('NXP', 'JSD')",,False,False,False,False
"('NIQ', 'NCB')",,False,False,False,False
"('QQQX', 'JRI')",,False,False,False,False
"('NCB', 'JCO')",,False,False,False,False
"('ADSK', 'HUBS')",,False,False,False,False
"('JRO', 'NIQ')",,False,False,False,False
"('BGY', 'MET')",,False,False,False,False
"('RFI', 'RNP')",,False,True,True,False
"('NPV', 'JSD')",,False,False,False,False
"('NTX', 'NUO')",,False,False,True,False
"('NZF', 'NCB')",,False,False,True,False
"('JTD', 'NXC')",,False,False,False,False
"('NMY', 'JFR')",,False,False,False,False
"('GHY', 'ISD')",,False,False,True,False
"('VERU', 'ATXI')",,False,False,False,False
"('WAT', 'MTD')",,False,False,False,False
"('NXQ', 'NAC')",,False,False,False,False
"('NUW', 'JDD')",,True,False,False,False
"('JPS', 'NBB')",,False,False,False,False
"('SYY', 'LUB')",,False,False,False,False
"('ORA', 'MCI')",,False,False,False,False
"('ASH', 'WBA')",,False,False,True,False
"('NQP', 'NEA')",,True,False,False,True
"('NUV', 'NEA')",,False,False,True,False
"('NXC', 'JSD')",,False,False,False,False
"('NPN', 'NXJ')",,False,False,False,False
"('JDD', 'JMLP')",,False,False,False,False
"('NSL', 'NIM')",,False,False,False,False
"('BTZ', 'BME')",,False,True,False,False
"('NAN', 'JFR')",,False,False,False,False
"('HRI', 'IEP')",,False,False,False,False
"('HSTM', 'RNST')",,False,True,False,False
"('EIA', 'EMJ')",,False,False,True,True
"('DGX', 'XRX')",,False,False,False,False
"('BGY', 'MUE')",,False,False,False,False
"('JHB', 'NKX')",,False,False,True,False
"('JHY', 'JMLP')",,False,False,False,False
"('SHW', 'SUM')",,False,False,False,False
"('JMF', 'JCO')",,False,False,False,False
"('QQQX', 'NVG')",,False,False,False,False
"('NHA', 'NKX')",,True,False,True,False
"('JHB', 'NEA')",,False,False,True,False
"('WPC', 'BMCH')",,False,False,False,False
"('DTRM', 'TWMC')",,False,False,False,False
"('NXN', 'SPXX')",,False,False,False,False
"('NCB', 'JQC')",,False,False,False,False
"('JPI', 'NAD')",,False,False,False,False
"('BMRN', 'NKTR')",,False,False,False,False
"('CRM', 'GILD')",,False,False,False,False
"('NAN', 'NEA')",,False,False,False,False
"('NHA', 'JTA')",,True,False,True,False
"('JLS', 'NMS')",,False,False,True,False
"('NVG', 'JFR')",,False,False,False,False
"('EFR', 'MIW')",,True,False,False,False
"('CMI', 'DD')",,False,False,False,False
"('EIA', 'EIP')",,False,False,False,False
"('NRK', 'JQC')",,False,False,False,False
"('HTD', 'HPI')",,False,False,False,False
"('NID', 'JDD')",,False,False,False,False
"('NKG', 'NQP')",,True,False,False,False
"('VMW', 'DVMT')",,False,False,True,False
"('NCA', 'NKX')",,False,False,True,False
"('ALT', 'LNTH')",,True,False,False,False
"('NPV', 'NXC')",,False,False,False,False
"('JHB', 'NXJ')",,False,False,True,False
"('JHB', 'NNY')",,False,False,False,False
"('JPS', 'JPI')",,False,False,False,False
"('JMM', 'JGH')",,False,False,False,False
"('NUM', 'NEA')",,False,False,False,False
"('HAL', 'CCI')",,False,False,False,False
"('JMLP', 'JCE')",,False,False,False,False
"('PH', 'GTLS')",,False,False,False,False
"('EOS', 'EIP')",,True,False,False,False
"('HIG', 'LB')",,False,True,False,False
"('JRS', 'JTA')",,False,False,False,False
"('DIAX', 'NUO')",,False,False,False,False
"('NXP', 'NOM')",,False,False,False,False
"('BIOL', 'VRML')",,False,False,False,False
"('ETJ', 'EMI')",,False,False,False,False
"('JMM', 'NEA')",,False,False,False,False
"('QQQX', 'NTX')",,False,False,False,False
"('ETFC', 'UNH')",,False,False,False,False
"('NAN', 'NUW')",,False,False,False,False
"('ANSS', 'CTXS')",,False,False,False,False
"('NXR', 'NJV')",,False,False,False,False
"('NZF', 'NAZ')",,False,False,False,False
"('JPS', 'JQC')",,False,False,False,False
"('LDOS', 'HY')",,False,False,False,False
"('JRO', 'NXP')",,False,False,False,False
"('NEV', 'NMS')",,False,False,False,False
"('NPV', 'NXR')",,False,False,True,False
"('JRO', 'JRI')",,False,False,False,False
"('EOS', 'EMJ')",,True,False,False,False
"('CSCO', 'BLK')",,False,False,False,False
"('NAN', 'JGH')",,False,False,False,False
"('BLD', 'TREX')",,False,False,False,False
"('EFT', 'EMI')",,True,False,False,False
"('NPV', 'NBB')",,False,False,False,False
"('NZF', 'NXJ')",,False,False,False,False
"('NCZ', 'NIE')",,False,False,False,False
"('KRC', 'MGM')",,False,False,False,False
"('JRO', 'JCE')",,False,False,False,False
"('MMV', 'EOI')",,False,False,False,True
"('NTX', 'NMS')",,False,False,False,False
"('JPT', 'NMT')",,True,True,False,False
"('NYV', 'JMM')",,False,False,False,False
"('EFF', 'NYH')",,False,True,False,False
"('HTY', 'HTD')",,False,False,False,False
"('NUV', 'JPI')",,False,False,False,False
"('JTA', 'JPC')",,False,False,False,False
"('EIP', 'ETX')",,True,False,False,False
"('NAZ', 'JMLP')",,False,False,False,False
"('NVG', 'JRO')",,False,False,False,False
"('NKX', 'JRI')",,True,True,False,False
"('NCA', 'NAZ')",,False,False,False,False
"('JMM', 'NBB')",,False,False,False,False
"('C', 'SABR')",,False,False,False,False
"('NPV', 'NXP')",,False,False,False,False
"('SRT', 'PFSW')",,False,False,False,False
"('EOS', 'EIO')",,False,True,False,False
"('NZF', 'JTA')",,False,False,False,False
"('TWMC', 'STMP')",,False,True,False,False
"('NAZ', 'NEA')",,False,False,False,False
"('JTD', 'JQC')",,False,False,False,False
"('JMM', 'NAC')",,False,False,False,False
"('NXN', 'JTA')",,False,False,False,False
"('PZZA', 'GT')",,False,False,False,False
"('EVV', 'EVN')",,False,False,False,False
"('QQQX', 'JMM')",,False,False,False,False
"('NUV', 'NKG')",,False,False,False,False
"('ABE', 'FCO')",,False,False,False,DISSOLVED
"('GEC', 'MEET')",,False,False,False,False
"('JHB', 'NMI')",,True,False,False,False
"('SCWX', 'CRM')",,False,False,False,False
"('NSL', 'BXMX')",,False,False,False,False
"('NAD', 'NXR')",,False,False,False,False
"('ARDX', 'MRSN')",,False,False,False,False
"('QQQX', 'NKG')",,False,False,False,False
"('NMI', 'JMLP')",,False,False,False,False
"('AXDX', 'BIOL')",,False,False,False,False
"('JTD', 'NXR')",,True,False,False,False
"('EV', 'CFG')",,False,False,False,False
"('NKG', 'NNY')",,False,False,False,False
"('NEV', 'NMI')",,False,False,False,False
"('ALT', 'ALRN')",,True,False,False,False
"('NKG', 'NJV')",,True,False,False,False
"('NNY', 'JQC')",,True,False,False,False
"('NXN', 'NUM')",,False,True,False,False
"('MIK', 'HELE')",,False,False,False,True
"('EFR', 'EOI')",,False,False,False,False
"('JLS', 'JCO')",,False,False,False,False
"('MPV', 'MCI')",,True,False,False,True
"('NPN', 'NZF')",,False,False,False,False
"('JPS', 'NKG')",,False,False,False,False
"('NZF', 'NUM')",,False,False,False,False
"('EVV', 'ETJ')",,False,False,False,False
"('NAZ', 'BXMX')",,False,False,False,False
"('NMT', 'NJV')",,False,False,False,False
"('NIM', 'JQC')",,False,False,False,True
"('JHY', 'NIM')",,True,False,False,False
"('RQI', 'PSF')",,False,False,False,False
"('UA', 'APO')",,False,False,False,False
"('NEV', 'NUO')",,False,True,False,False
"('ASB', 'WEYS')",,False,False,False,False
"('SANW', 'TPHS')",,False,False,False,False
"('NUO', 'NXR')",,False,False,False,False
"('JMF', 'NEA')",,False,False,False,False
"('DHG', 'KTF')",,False,False,False,False
"('NPV', 'NUW')",,False,False,False,False
"('NCA', 'NYV')",,False,False,True,False
"('LEAI', 'CFRX')",,True,True,False,False
"('JPI', 'JTA')",,False,False,False,False
"('NPN', 'JTA')",,False,False,False,False
"('NXP', 'NQP')",,False,False,False,True
"('CFX', 'IR')",,False,False,False,False
"('RSG', 'OXY')",,False,False,False,False
"('BWXT', 'EXC')",,False,True,False,False
"('NUV', 'NXQ')",,True,False,False,False
"('NAN', 'JPI')",,False,False,False,False
"('NUV', 'NRK')",,False,True,False,False
"('BME', 'GHL')",,False,False,False,False
"('NXN', 'NIM')",,False,False,False,False
"('HYT', 'BST')",,False,False,False,False
"('JHY', 'DIAX')",,False,False,False,False
"('JFR', 'NMT')",,False,False,True,False
"('NCA', 'DIAX')",,False,False,False,False
"('FLXN', 'JNP')",,False,False,False,False
"('SF', 'ADM')",,False,False,False,False
"('GOGO', 'SABR')",,False,False,False,False
"('NEOG', 'PDCO')",,False,False,False,False
"('JRS', 'NEA')",,False,False,False,True
"('NUV', 'JMLP')",,False,False,False,False
"('NUV', 'NJV')",,True,False,False,False
"('JTD', 'NKG')",,False,False,False,False
"('NSL', 'NXC')",,False,False,False,False
"('JDD', 'SPXX')",,False,False,False,False
"('CEV', 'EVM')",,False,False,True,False
"('NUV', 'NUW')",,False,False,True,False
"('MSG', 'MSGN')",,False,False,False,False
"('NUM', 'NMS')",,False,False,False,False
"('JHB', 'NMT')",,False,False,True,False
"('SENEA', 'SENEB')",,False,False,False,False
"('NTX', 'NXP')",,False,False,False,False
"('NHA', 'NSL')",,True,False,False,False
"('EOS', 'ENX')",,False,False,False,False
"('LTRE', 'INTX')",,True,False,False,False
"('JHB', 'DIAX')",,False,False,False,False
"('JHB', 'NSL')",,True,False,False,False
"('NSL', 'NYV')",,False,False,False,False
"('STMP', 'RILY')",,False,False,False,False
"('EOS', 'EFT')",,False,False,False,False
"('PFG', 'ZBH')",,False,False,False,False
"('NPV', 'JCO')",,False,False,False,False
"('IBM', 'ALL')",,False,False,False,False
"('VTA', 'MNP')",,False,False,False,True
"('LCII', 'KNX')",,False,False,False,False
"('EIA', 'EOI')",,False,False,False,True
"('NMZ', 'NXQ')",,True,False,False,True
"('JPI', 'JCO')",,False,False,False,False
"('NKX', 'NNY')",,False,False,False,False
"('JHB', 'JRO')",,False,False,False,False
"('NMZ', 'NXR')",,False,False,False,False
"('NUW', 'NCB')",,True,False,True,False
"('NAD', 'JMF')",,False,False,False,False
"('ICCC', 'ZTS')",,False,False,False,False
"('NVG', 'JCE')",,False,False,False,False
"('JTA', 'NCB')",,False,False,False,False
"('CEE', 'EEA')",,False,False,False,False
"('NMY', 'NAZ')",,False,False,False,False
"('STI', 'LMT')",,False,False,False,False
"('NVG', 'JRI')",,False,True,False,False
"('EVO', 'MAB')",,True,False,False,False
"('NUO', 'NCB')",,False,False,False,False
"('NEWR', 'SQ')",,False,False,False,False
"('JHB', 'NUM')",,False,False,True,False
"('CNDT', 'HRI')",,False,False,False,False
"('NEV', 'NEA')",,False,False,False,False
"('JDD', 'JCO')",,False,False,False,False
"('SPXX', 'NXC')",,False,False,False,False
"('NUV', 'NCB')",,False,False,True,False
"('NEV', 'NAN')",,False,False,False,False
"('EFR', 'EVO')",,True,False,False,False
"('EHT', 'MAB')",,False,False,True,False
"('NIQ', 'NMS')",,False,False,False,False
"('JTA', 'JMM')",,False,False,False,False
"('EVV', 'EVO')",,False,False,False,False
"('NVG', 'JTA')",,False,False,False,False
"('PII', 'MAT')",,False,False,False,False
"('NVG', 'JMLP')",,False,False,False,False
"('NMZ', 'NEV')",,False,False,False,False
"('EVV', 'CEV')",,False,False,False,False
"('NXN', 'NYV')",,False,True,False,False
"('HTGM', 'ANAB')",,False,False,False,False
"('VSTO', 'XRM')",,False,False,False,False
"('NAZ', 'JPI')",,False,False,False,False
"('AMWD', 'TILE')",,False,False,False,False
"('NKX', 'NIQ')",,False,False,False,False
"('VVR', 'NAC')",,False,False,False,False
"('NUM', 'SPXX')",,False,False,False,False
"('DRNA', 'WVE')",,False,False,False,False
"('BA', 'FDX')",,False,False,False,False
"('NUO', 'JRI')",,False,False,False,False
"('ITRI', 'BGG')",,False,False,False,False
"('PCF', 'PIM')",,False,False,False,True
"('EVV', 'EOI')",,False,False,False,False
"('NXQ', 'DIAX')",,False,False,False,False
"('NXQ', 'NRK')",,False,True,False,False
"('NCA', 'JTD')",,False,False,False,False
"('NUO', 'JCO')",,False,False,False,False
"('KSM', 'KMM')",,False,False,True,False
"('NBB', 'JMLP')",,False,False,False,False
"('IIF', 'MXE')",,False,False,False,False
"('PSF', 'RFI')",,False,False,True,False
"('NMS', 'NCB')",,False,False,False,False
"('NTNX', 'APTI')",,False,False,False,False
"('JTA', 'NMZ')",,False,False,False,False
"('EA', 'CAR')",,False,False,False,False
"('NRK', 'JMF')",,False,False,False,False
"('NRK', 'JSD')",,False,False,False,False
"('RNR', 'RHP')",,False,False,False,False
"('NKX', 'NUO')",,True,False,False,False
"('NMT', 'SPXX')",,False,False,False,False
"('NUV', 'NBB')",,True,False,False,False
"('AWI', 'HNI')",,False,False,False,False
"('JHY', 'NMS')",,False,False,False,False
"('NRK', 'NXJ')",,False,False,False,False
"('KMT', 'SUM')",,False,False,False,False
"('CAG', 'RF')",,False,False,False,True
"('JMF', 'NKG')",,False,False,False,False
"('NUV', 'JRS')",,False,False,True,False
"('NHA', 'NCB')",,True,False,False,False
"('NZF', 'NAN')",,False,False,False,False
"('NMY', 'NEV')",,False,False,False,False
"('PSF', 'FOF')",,False,False,False,False
"('TSLA', 'OMC')",,False,False,False,False
"('JFR', 'NKX')",,False,False,True,False
"('NUM', 'NBB')",,False,False,False,False
"('PSF', 'MIE')",,False,False,False,False
"('MRSN', 'PTI')",,False,False,True,False
"('NXJ', 'NAC')",,False,False,False,True
"('LEG', 'BC')",,True,False,False,False
"('FMBI', 'HMSY')",,False,False,False,False
"('CRWS', 'SGC')",,False,False,False,False
"('VRSK', 'ENS')",,False,False,False,False
"('NXP', 'NXJ')",,False,False,True,False
"('JMF', 'NMS')",,False,False,False,False
"('VSTO', 'OA')",,False,False,False,DISSOLVED
"('EIP', 'EOI')",,True,False,False,False
"('RGLS', 'MRSN')",,False,False,False,False
"('LII', 'AMWD')",,False,False,False,False
"('NAD', 'NIM')",,False,False,False,False
"('NXN', 'NTX')",,False,False,False,False
"('AR', 'AM')",,False,False,False,False
"('CLI', 'FCB')",,False,False,False,False
"('NKX', 'NMS')",,False,False,False,False
"('NMY', 'JPI')",,False,True,False,False
"('NAZ', 'NKX')",,False,False,False,False
"('QQQX', 'NPV')",,False,False,False,False
"('BGIO', 'BGT')",,False,False,False,False
"('NUO', 'NEA')",,False,False,False,False
"('TMQ', 'OSG')",,False,False,False,False
"('NPV', 'NEA')",,False,False,False,True
"('NVUS', 'ALRN')",,False,False,False,False
"('NXN', 'BXMX')",,False,False,False,False
"('NXP', 'NEA')",,False,False,False,False
"('CI', 'VFC')",,False,True,False,False
"('NTX', 'NIQ')",,False,False,False,False
"('IDRA', 'BGNE')",,False,False,False,False
"('NID', 'JCO')",,False,False,False,False
"('CCO', 'IT')",,False,False,False,False
"('JRS', 'DIAX')",,False,False,True,False
"('DIAX', 'JDD')",,False,False,False,False
"('JPI', 'NEA')",,False,False,False,False
"('NMZ', 'NMY')",,False,False,False,False
"('DIAX', 'JQC')",,False,False,False,False
"('CTG', 'SNDR')",,False,False,False,False
"('NMT', 'NAZ')",,False,True,False,False
"('NUM', 'NXR')",,False,False,False,False
"('JPC', 'JCO')",,False,False,False,False
"('CASC', 'GBT')",,False,False,DISSOLVED,DISSOLVED
"('JRS', 'NXQ')",,False,False,False,True
"('FBIO', 'DRIO')",,False,False,False,False
"('NUO', 'SPXX')",,False,False,False,False
"('BTZ', 'GHL')",,False,True,False,False
"('IBM', 'FDX')",,False,False,True,False
"('JRI', 'JCO')",,False,False,False,False
"('PG', 'LOW')",,False,False,False,False
"('AMRS', 'INTU')",,False,False,False,False
"('CRI', 'RHP')",,False,False,False,False
"('GPX', 'VRME')",,False,False,False,False
"('TUP', 'DORM')",,False,False,False,False
"('NAN', 'NXJ')",,False,False,False,False
"('SON', 'TKR')",,False,False,False,False
"('HEQ', 'HPF')",,False,False,False,False
"('NZF', 'NIM')",,False,False,False,False
"('NMI', 'NOM')",,False,False,False,False
"('NMY', 'NXR')",,False,False,False,True
"('NSH', 'NS')",,True,False,False,True
"('NTX', 'JFR')",,False,False,False,False
"('EVF', 'EVM')",,False,False,False,False
"('CCXI', 'TECH')",,False,False,False,False
"('JRS', 'NJV')",,False,False,False,False
"('EFR', 'ENX')",,False,False,False,False
"('NRK', 'JCO')",,False,False,False,False
"('NMY', 'NBB')",,False,False,False,False
"('IRREX', 'RCIAX')",,False,False,False,False
"('BKH', 'THS')",,False,True,False,False
"('NWS', 'TSLA')",,False,False,False,False
"('IART', 'BAH')",,False,False,False,False
"('HPS', 'PDT')",,False,False,False,False
"('JPI', 'JCE')",,False,False,False,False
"('NPN', 'NXN')",,False,False,False,False
"('EVF', 'EHT')",,False,False,False,False
"('NXR', 'JGH')",,False,False,False,False
"('JMM', 'JCE')",,False,False,False,False
"('NUM', 'NXJ')",,False,False,True,False
"('CIX', 'VHI')",,True,True,True,False
"('INGR', 'GIS')",,False,False,False,False
"('SYBX', 'ADAP')",,False,False,False,False
"('JMM', 'NMZ')",,False,False,False,False
"('ON', 'IIVI')",,False,False,False,False
"('AMTD', 'LB')",,False,False,False,False
"('JHY', 'NMI')",,False,False,False,False
"('JPC', 'NKX')",,False,False,False,False
"('ATXI', 'CKPT')",,False,True,False,False
"('NXN', 'DIAX')",,False,False,False,False
"('NFJ', 'NIE')",,False,False,False,False
"('ETJ', 'EOI')",,False,False,False,False
"('CKH', 'GWR')",,False,False,False,False
"('BEN', 'PCAR')",,False,False,False,False
"('GPK', 'XEC')",,False,False,False,False
"('NXN', 'NAD')",,False,True,True,False
"('EVF', 'EVN')",,False,False,False,False
"('NXP', 'NKX')",,False,False,False,False
"('LM', 'DVA')",,True,False,False,False
"('NZF', 'NMI')",,False,False,False,False
"('NZF', 'SPXX')",,False,False,False,False
"('JTA', 'NIM')",,False,False,False,False
"('NAD', 'VTA')",,False,False,False,False
"('NQP', 'NNY')",,False,False,False,False
"('JMM', 'JFR')",,False,False,False,False
"('XENE', 'CAPS')",,False,False,False,False
"('AM', 'SOI')",,False,False,False,False
"('NVG', 'JPT')",,False,True,False,False
"('JRO', 'NMS')",,False,False,False,False
"('NAN', 'JQC')",,False,False,False,False
"('G', 'SGRY')",,False,False,False,False
"('NID', 'NBB')",,False,False,False,False
"('RLGY', 'ANGI')",,True,False,False,False
"('NBB', 'NNY')",,False,False,True,False
"('JPT', 'SPXX')",,False,False,False,False
"('JDD', 'NMT')",,False,False,False,False
"('NVG', 'NUW')",,False,True,False,False
"('JFR', 'NXC')",,False,False,False,False
"('NPV', 'JMLP')",,False,False,False,False
"('MX', 'CY')",,False,False,False,False
"('JDD', 'NAC')",,False,False,False,False
"('NMY', 'JQC')",,False,False,False,False
"('NQP', 'NJV')",,True,False,False,False
"('NPN', 'DIAX')",,False,False,False,False
"('NID', 'NPV')",,False,False,False,False
"('NEV', 'NMT')",,False,False,False,False
"('MINI', 'PAG')",,False,False,True,False
"('NMI', 'JFR')",,False,False,False,False
"('NUV', 'NOM')",,False,False,False,False
"('NTX', 'NOM')",,False,False,False,False
"('DRIO', 'PAVM')",,False,False,True,False
"('ARRS', 'NYT')",,False,False,False,False
"('JPS', 'NQP')",,False,False,False,False
"('JSD', 'NMZ')",,False,False,False,False
"('ITCI', 'YTEN')",,False,False,False,False
"('NVG', 'NIM')",,False,False,False,False
"('EFF', 'MAB')",,False,False,False,False
"('EFR', 'EIO')",,True,False,False,False
"('CAT', 'FDX')",,False,False,False,False
"('NKX', 'JPT')",,False,False,False,False
"('COP', 'PPG')",,False,False,False,False
"('SRE', 'FPH')",,False,False,False,False
"('NMT', 'NNY')",,False,True,False,False
"('NAD', 'JSD')",,False,False,False,False
"('NPV', 'NKG')",,True,False,False,False
"('QQQX', 'JMLP')",,False,False,False,False
"('KBR', 'GD')",,False,False,False,False
"('JTA', 'JDD')",,False,False,False,False
"('NXN', 'NAN')",,False,False,False,True
"('NZF', 'NMT')",,False,False,False,False
"('NKG', 'NIM')",,False,False,False,False
"('RAD', 'GILD')",,False,False,False,False
"('NUV', 'NXP')",,True,False,True,False
"('SFE', 'AWI')",,False,False,False,False
"('NAN', 'NKG')",,False,False,True,False
"('FALC', 'UPLD')",,False,False,False,False
"('NZF', 'NSL')",,False,False,False,False
"('WSFS', 'DD')",,False,False,False,False
"('NXN', 'NAC')",,False,True,False,False
"('NMZ', 'NPN')",,False,False,False,False
"('UAA', 'APO')",,False,False,False,False
"('JPS', 'JMF')",,False,False,False,False
"('HEQ', 'PDT')",,True,False,False,False
"('BGR', 'GHL')",,False,False,False,False
"('JTD', 'JFR')",,False,False,False,False
"('MMV', 'EVP')",,False,False,False,True
"('NUV', 'JTA')",,False,False,False,False
"('NBB', 'NEA')",,False,True,False,False
"('JLS', 'JMLP')",,False,False,True,False
"('JMM', 'NCB')",,False,False,False,False
"('NUV', 'JQC')",,False,False,False,False
"('NPV', 'JMF')",,False,False,False,False
"('KF', 'TTF')",,False,False,False,False
"('TWN', 'MXE')",,False,False,False,False
"('NZF', 'JSD')",,False,False,False,False
"('BAH', 'AME')",,False,False,False,False
"('NAZ', 'SPXX')",,False,False,False,False
"('RLGY', 'LLY')",,False,False,False,False
"('EVV', 'EHT')",,False,False,False,False
"('FCX', 'HTH')",,False,False,True,False
"('JRS', 'NCB')",,False,False,False,False
"('JTD', 'NRK')",,False,False,False,False
"('NPV', 'NQP')",,False,True,False,True
"('AXP', 'PG')",,False,False,False,False
"('HEQ', 'HTD')",,False,False,False,False
"('PBH', 'KMB')",,False,False,False,False
"('NMT', 'NMI')",,False,False,False,False
"('NUV', 'NVG')",,False,False,False,False
"('CBIO', 'CSII')",,False,False,False,False
"('NSL', 'JSD')",,False,False,False,False
"('UAA', 'ODP')",,False,True,False,False
"('HAS', 'GPS')",,False,False,False,False
"('GMRE', 'WHLR')",,False,False,False,False
"('JTD', 'JRO')",,False,False,False,False
"('CSGS', 'KSS')",,False,False,False,False
"('JLS', 'JPC')",,False,False,False,False
"('JRO', 'NBB')",,False,False,False,False
"('HRB', 'JCP')",,False,False,False,False
"('NMT', 'NUO')",,False,False,False,False
"('NCA', 'NAD')",,False,False,False,False
"('NCA', 'NXC')",,False,False,False,False
"('EFT', 'EFF')",,True,False,False,False
"('NTX', 'NXQ')",,False,False,False,False
"('NBB', 'JCO')",,False,False,False,False
"('MATX', 'TRNO')",,False,False,False,False
"('NNY', 'JRI')",,True,False,False,False
"('NDAQ', 'PYPL')",,False,False,False,False
"('NXJ', 'JRI')",,False,False,False,False
"('RESN', 'LFUS')",,False,False,False,False
"('HPQ', 'ZEN')",,False,False,False,False
"('SNDR', 'AXE')",,False,False,False,False
"('QQQX', 'NUM')",,False,False,False,False
"('JLS', 'JMF')",,False,False,True,False
"('NEV', 'NXJ')",,False,False,False,False
"('EVV', 'EIP')",,False,False,False,False
"('NXC', 'JCO')",,False,False,False,False
"('JRO', 'NPV')",,False,False,False,False
"('QQQX', 'NAD')",,False,False,False,False
"('NHA', 'NMT')",,True,False,False,True
"('NCA', 'NXP')",,True,False,False,False
"('EHT', 'EVP')",,False,False,False,False
"('NMY', 'SPXX')",,False,False,False,False
"('NAZ', 'JCE')",,False,False,False,False
"('NXQ', 'NUW')",,False,False,False,False
"('NMZ', 'NMT')",,False,False,False,False
"('JRS', 'BXMX')",,False,False,False,True
"('BA', 'SABR')",,False,False,False,False
"('NCA', 'JPC')",,False,False,False,False
"('CDNS', 'HPE')",,False,True,False,False
"('JDD', 'NKG')",,False,False,False,False
"('JPI', 'NIM')",,False,True,False,False
"('HTGC', 'TPVG')",,False,False,True,False
"('JMM', 'NXJ')",,False,False,False,False
"('NXN', 'NXR')",,False,True,True,False
"('PPL', 'PYPL')",,False,False,False,False
"('QQQX', 'NXP')",,False,False,False,False
"('JPS', 'NRK')",,False,False,False,False
"('EFF', 'EOT')",,False,False,False,False
"('NIQ', 'JMF')",,False,False,False,False
"('VFC', 'KR')",,False,False,False,False
"('ABBV', 'ABT')",,False,False,False,False
"('CDNA', 'IRTC')",,False,False,False,False
"('NID', 'NAD')",,False,False,False,False
"('NZF', 'JCE')",,False,False,False,False
"('EIA', 'EFT')",,False,False,False,False
"('TDOC', 'NYT')",,False,False,False,False
"('EQM', 'SD')",,False,False,False,False
"('NXR', 'JPT')",,False,True,False,True
"('NJV', 'JGH')",,False,False,False,False
"('NBB', 'JQC')",,False,False,False,False
"('RAD', 'BGFV')",,False,True,False,False
"('NIQ', 'JCE')",,False,False,False,False
"('CAA', 'CDE')",,False,False,DISSOLVED,DISSOLVED
"('JDD', 'JGH')",,False,False,False,False
"('JFR', 'JMF')",,True,False,True,False
"('DECK', 'KFY')",,False,False,False,False
"('NSL', 'JDD')",,False,False,False,False
"('NPN', 'NEV')",,False,True,False,False
"('NMT', 'NXJ')",,False,True,True,False
"('NID', 'NKG')",,True,False,False,False
"('JPI', 'NAC')",,False,True,False,False
"('NUM', 'NAZ')",,False,False,False,False
"('NOM', 'NYV')",,False,False,False,False
"('NXQ', 'NAZ')",,False,False,False,False
"('DIAX', 'NAD')",,False,False,False,False
"('EVO', 'EMI')",,False,False,False,False
"('NNY', 'NEA')",,True,False,False,False
"('JPT', 'BXMX')",,False,False,False,True
"('JPC', 'NKG')",,False,False,False,False
"('NJV', 'JRI')",,False,False,False,False
"('BLK', 'EL')",,False,False,False,False
"('HPS', 'HTD')",,False,False,False,False
"('BXMX', 'NAC')",,False,False,False,False
"('NQP', 'NYV')",,False,False,True,False
"('JRS', 'NKX')",,False,False,False,False
"('NAD', 'JRI')",,False,False,False,False
"('NKG', 'JCE')",,True,False,False,False
"('SMP', 'IMAX')",,False,False,False,False
"('LBY', 'AMWD')",,False,False,False,False
"('NXC', 'NYV')",,False,True,False,False
"('NSL', 'JPC')",,False,False,False,False
"('JHB', 'NAZ')",,False,False,False,False
"('NXP', 'NIQ')",,False,True,False,False
"('JHB', 'NEV')",,False,False,True,False
"('MET', 'F')",,False,False,False,False
"('JRS', 'NIQ')",,False,False,False,False
"('JMLP', 'JPT')",,False,False,False,False
"('NNY', 'SPXX')",,True,False,False,False
"('JRS', 'JCE')",,False,True,True,False
